SK_ID_CURR,EXT_SOURCE_2,DAYS_BIRTH,AMT_CREDIT,AMT_ANNUITY,DAYS_EMPLOYED,DAYS_ID_PUBLISH,DAYS_LAST_PHONE_CHANGE,DAYS_REGISTRATION,REGION_POPULATION_RELATIVE,AMT_INCOME_TOTAL,CODE_GENDER_F,NAME_EDUCATION_TYPE_Highereducation,NAME_CONTRACT_TYPE_Cashloans,HOUR_APPR_PROCESS_START,REGION_RATING_CLIENT,NAME_FAMILY_STATUS_Married,DEF_30_CNT_SOCIAL_CIRCLE,FLAG_DOCUMENT_3,OBS_30_CNT_SOCIAL_CIRCLE,NAME_INCOME_TYPE_Working,REG_CITY_NOT_LIVE_CITY,ORGANIZATION_TYPE_Selfemployed,NAME_EDUCATION_TYPE_Secondarysecondaryspecial,FLAG_DOCUMENT_18,FLAG_WORK_PHONE,OCCUPATION_TYPE_Corestaff,NAME_INCOME_TYPE_Stateservant,FLAG_DOCUMENT_13,ORGANIZATION_TYPE_Construction,OCCUPATION_TYPE_Drivers,ORGANIZATION_TYPE_Military,OCCUPATION_TYPE_Laborers,FLAG_DOCUMENT_16,ORGANIZATION_TYPE_Industrytype9,ORGANIZATION_TYPE_BusinessEntityType3,WALLSMATERIAL_MODE_Panel,ORGANIZATION_TYPE_Transporttype3,CODE_GENDER_M,OCCUPATION_TYPE_Highskilltechstaff
208243,0.6124363268542038,-11398.0,225000.0,14778.0,-3402.0,-3313.0,-959.0,-3308.0,0.006296,90000.0,1.0,0.0,1.0,13.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
434005,0.6157632877319867,-14414.0,76410.0,7555.5,-1840.0,-4074.0,-3162.0,-2325.0,0.005144,90000.0,1.0,0.0,1.0,10.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206152,0.669865521736047,-11778.0,138204.0,8478.0,-212.0,-4271.0,-988.0,-3815.0,0.02461,67500.0,1.0,0.0,1.0,15.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
452290,0.2876018732289205,-9756.0,263686.5,29880.0,-1663.0,-1305.0,-659.0,-2754.0,0.003813,112500.0,0.0,0.0,1.0,11.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
357691,0.5485746372147822,-20365.0,360000.0,20664.0,365243.0,-3496.0,-2122.0,-4438.0,0.018634,67500.0,1.0,1.0,1.0,9.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146120,0.6641489642998615,-13504.0,808650.0,31464.0,-627.0,-2502.0,-100.0,-3155.0,0.030755,180000.0,1.0,0.0,1.0,13.0,2.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
225154,0.2251534885564108,-17540.0,592560.0,35937.0,-628.0,-1095.0,0.0,-1160.0,0.025164,135000.0,1.0,0.0,1.0,14.0,2.0,1.0,0.0,1.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285629,0.5989840902571293,-20499.0,297130.5,22342.5,365243.0,-4045.0,-580.0,-8829.0,0.011703,112500.0,1.0,0.0,1.0,15.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281935,0.0911607591866079,-17440.0,343800.0,16155.0,-581.0,-995.0,-252.0,-7242.0,0.018801,67500.0,0.0,0.0,1.0,14.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
151944,0.631747590716944,-20155.0,808650.0,26217.0,365243.0,-3619.0,-363.0,-2934.0,0.011703,180000.0,1.0,0.0,1.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112869,0.0207229005066244,-21914.0,276277.5,20785.5,365243.0,-3765.0,0.0,-1046.0,0.010006,153000.0,1.0,0.0,1.0,12.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402511,0.4878950755921826,-9539.0,746280.0,59094.0,-2328.0,-673.0,-1579.0,-9526.0,0.031329,157500.0,1.0,1.0,1.0,7.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
408372,0.5579841354415206,-13386.0,508495.5,24592.5,-596.0,-3863.0,-589.0,-160.0,0.019101,270000.0,0.0,0.0,1.0,14.0,2.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
444286,0.1236298118653266,-10285.0,301464.0,23949.0,-482.0,-2640.0,-632.0,-1964.0,0.025164,112500.0,0.0,0.0,1.0,8.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
135550,0.6394761621147891,-11875.0,675000.0,26284.5,-546.0,-3924.0,-2632.0,-3319.0,0.018634,123750.0,1.0,1.0,1.0,20.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318843,0.5583238907642428,-13604.0,299772.0,14710.5,-679.0,-5045.0,-1324.0,-5564.0,0.00702,135000.0,1.0,0.0,1.0,16.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402347,0.6387145466919927,-21237.0,284400.0,9211.5,365243.0,-4313.0,-1031.0,-12149.0,0.0116569999999999,112500.0,1.0,0.0,1.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
229138,0.7111944942125918,-13986.0,1130760.0,33192.0,-1464.0,-3489.0,-382.0,-6747.0,0.018029,157500.0,1.0,0.0,1.0,9.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151251,0.6174640589401507,-19343.0,834048.0,44568.0,-2087.0,-2893.0,-1143.0,-1045.0,0.032561,180000.0,1.0,0.0,1.0,14.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113230,0.5698839570971597,-9078.0,112500.0,8149.5,-1595.0,-824.0,-750.0,-3442.0,0.007114,112500.0,1.0,0.0,1.0,13.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453131,0.7108305439614286,-18564.0,521280.0,35392.5,-2282.0,-1648.0,-1562.0,-3849.0,0.00496,90000.0,0.0,1.0,1.0,12.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
110021,0.5251938517438115,-13829.0,688500.0,36810.0,-213.0,-5246.0,-1931.0,-5922.0,0.025164,171000.0,1.0,0.0,1.0,8.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347484,0.4664637034667362,-18304.0,714154.5,22806.0,-8579.0,-1826.0,-591.0,-9780.0,0.020246,135000.0,1.0,0.0,1.0,10.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253018,0.2599843040827901,-11843.0,225000.0,11250.0,-1401.0,-1928.0,-982.0,-5788.0,0.019101,90000.0,1.0,0.0,0.0,12.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
155360,0.5706395676995046,-9822.0,247500.0,12375.0,-820.0,-867.0,-360.0,-4588.0,0.028663,90000.0,1.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147355,0.5405154909429712,-11602.0,675000.0,32602.5,-1032.0,-4194.0,-552.0,-1206.0,0.018209,225000.0,0.0,0.0,1.0,10.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
450951,0.3585684988353451,-17248.0,337500.0,16875.0,-8718.0,-806.0,-169.0,-2163.0,0.035792,67500.0,1.0,0.0,0.0,14.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233215,0.7522851181355839,-23940.0,314100.0,13437.0,365243.0,-4832.0,-1454.0,-8318.0,0.00702,126000.0,1.0,0.0,1.0,9.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295545,0.6727028076580538,-21476.0,1219500.0,40995.0,365243.0,-4108.0,0.0,-8350.0,0.026392,270000.0,1.0,1.0,1.0,15.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413814,0.3939130694298256,-17182.0,337500.0,17145.0,-968.0,-708.0,-451.0,-5426.0,0.00702,112500.0,1.0,0.0,1.0,17.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
299627,0.162144567666238,-23639.0,382500.0,19125.0,365243.0,-4597.0,-121.0,-4014.0,0.031329,180000.0,1.0,0.0,0.0,13.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376371,0.3850270065935933,-12656.0,504000.0,23485.5,-3404.0,-2422.0,0.0,-3737.0,0.028663,112500.0,1.0,1.0,1.0,15.0,2.0,1.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105898,0.2529003273335212,-12532.0,225000.0,16303.5,-1572.0,-1713.0,-1790.0,-5151.0,0.01885,135000.0,0.0,0.0,1.0,9.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
439702,0.4457279953257087,-15397.0,1271929.5,50571.0,-2542.0,-4343.0,0.0,-4348.0,0.006852,202500.0,0.0,0.0,1.0,10.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
253563,0.313056224839551,-14712.0,270000.0,13500.0,-109.0,-4376.0,-437.0,-2135.0,0.006207,45000.0,1.0,0.0,0.0,9.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375814,0.6948993308297655,-11137.0,201024.0,10390.5,-3521.0,-3675.0,0.0,-3676.0,0.035792,135000.0,0.0,0.0,1.0,10.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
201649,0.668921834846135,-18637.0,331834.5,18130.5,-548.0,-2031.0,-264.0,-5475.0,0.010643,157500.0,1.0,0.0,1.0,14.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
114855,0.6804258042433559,-15995.0,544491.0,17694.0,-914.0,-3967.0,-1324.0,-6968.0,0.0196889999999999,121500.0,1.0,0.0,1.0,15.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191425,0.6529830335120981,-18714.0,755190.0,38556.0,-3702.0,-2142.0,-230.0,-1627.0,0.010276,153000.0,0.0,0.0,1.0,12.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
438966,0.6903509590397512,-12328.0,835380.0,40320.0,-3163.0,-1896.0,-619.0,-3333.0,0.035792,270000.0,0.0,0.0,1.0,11.0,2.0,1.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
300739,0.2671700532642298,-19378.0,564124.5,36049.5,-396.0,-2380.0,0.0,-1020.0,0.022625,225000.0,0.0,0.0,1.0,11.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
381306,0.6531316719157394,-14531.0,474048.0,22936.5,-2594.0,-1880.0,-2504.0,-8546.0,0.00823,112500.0,1.0,0.0,1.0,15.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171900,0.1706172203864839,-13741.0,253737.0,18594.0,-886.0,-4648.0,-824.0,-2832.0,0.008068,112500.0,0.0,0.0,1.0,10.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
270583,0.6372296666627345,-12194.0,134316.0,15939.0,-1963.0,-3104.0,-1335.0,-1362.0,0.0066709999999999,157500.0,1.0,1.0,1.0,16.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117763,0.2294318380077356,-18340.0,609187.5,29304.0,-3087.0,-1853.0,0.0,-7886.0,0.032561,157500.0,1.0,0.0,1.0,19.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
421939,0.5113054963600074,-20857.0,382500.0,19125.0,365243.0,-3748.0,-1417.0,-393.0,0.018209,135000.0,1.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
279022,0.6463837446835238,-10978.0,270000.0,13500.0,-1665.0,-3588.0,-703.0,-3588.0,0.00702,180000.0,1.0,0.0,0.0,18.0,2.0,1.0,0.0,0.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
145315,0.6592637367355662,-11556.0,263686.5,28395.0,-1732.0,-4172.0,-1020.0,-814.0,0.04622,292500.0,0.0,1.0,1.0,9.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
268667,0.6990558682909402,-19857.0,47970.0,5089.5,-866.0,-3283.0,-572.0,-13565.0,0.030755,76500.0,1.0,0.0,1.0,10.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131832,0.1504614324822702,-21506.0,562500.0,14836.5,-463.0,-5033.0,-7.0,-8287.0,0.035792,225000.0,0.0,1.0,1.0,15.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
200598,0.3629709888682018,-10004.0,247275.0,16119.0,-1962.0,-2268.0,-4.0,-4466.0,0.0196889999999999,112500.0,0.0,0.0,1.0,11.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
128967,0.7527127528442432,-12296.0,512064.0,23998.5,-2901.0,-1636.0,-1357.0,-5533.0,0.04622,126000.0,1.0,0.0,1.0,15.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278182,0.6966212722160628,-15908.0,1125000.0,47794.5,-5198.0,-4718.0,-1417.0,-3606.0,0.026392,112500.0,0.0,0.0,1.0,12.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
230843,0.5556745351329472,-11113.0,270000.0,25245.0,-1155.0,-3569.0,-1696.0,-199.0,0.010556,90000.0,1.0,0.0,1.0,13.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
250856,0.6864906786143247,-11355.0,180000.0,9000.0,-828.0,-3627.0,-139.0,-2567.0,0.01885,81000.0,1.0,0.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157860,0.5352430876880968,-16635.0,481495.5,36130.5,-1704.0,-168.0,-2338.0,-7627.0,0.010032,301500.0,1.0,1.0,1.0,6.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451118,0.6036393406405842,-11688.0,675000.0,28507.5,-3862.0,-2034.0,-1576.0,-11664.0,0.018209,247500.0,1.0,0.0,1.0,9.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
238144,0.7326059200044662,-21856.0,157500.0,6066.0,-3377.0,-3802.0,-1702.0,-3802.0,0.02461,180000.0,0.0,1.0,1.0,20.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
145576,0.4191889485518691,-21489.0,781920.0,41787.0,-4064.0,-4906.0,0.0,-7486.0,0.015221,112500.0,0.0,0.0,1.0,9.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
261948,0.4759606246277152,-14961.0,540000.0,26109.0,-2582.0,-4029.0,-837.0,-7192.0,0.030755,247500.0,1.0,0.0,1.0,9.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
232933,0.763601196311752,-19300.0,573408.0,29407.5,-3773.0,-2438.0,-1865.0,-2921.0,0.008068,112500.0,0.0,0.0,1.0,5.0,3.0,1.0,0.0,1.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
146833,0.7012273819222192,-18680.0,808650.0,24601.5,-634.0,-2204.0,0.0,-5877.0,0.02461,270000.0,1.0,0.0,1.0,11.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401551,0.4651849858032242,-23040.0,755190.0,33264.0,-14082.0,-4244.0,-1668.0,-12120.0,0.00733,225000.0,1.0,1.0,1.0,11.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262301,0.7376302961890032,-22235.0,500211.0,47493.0,365243.0,-3525.0,-1025.0,-8840.0,0.04622,161100.0,1.0,0.0,1.0,13.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
144242,0.162144567666238,-16535.0,254700.0,14751.0,-3598.0,-67.0,-1723.0,-4609.0,0.025164,126000.0,1.0,0.0,1.0,9.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435421,0.7007827942531447,-21783.0,276277.5,11835.0,-1033.0,-322.0,-1107.0,-1456.0,0.006852,90000.0,1.0,0.0,1.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233587,0.4638577802826426,-12900.0,561384.0,59080.5,-824.0,-1452.0,-493.0,-3114.0,0.030755,193500.0,0.0,0.0,1.0,18.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
257705,0.7257138216845573,-11202.0,509400.0,37197.0,-4111.0,-3447.0,-1621.0,-1969.0,0.019101,45000.0,1.0,0.0,1.0,9.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112550,0.7467304887069286,-20319.0,1288350.0,37053.0,-788.0,-3808.0,-1091.0,-8616.0,0.022625,157500.0,1.0,1.0,1.0,15.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101275,0.1915258625230554,-18880.0,900000.0,26316.0,-4075.0,-2378.0,0.0,-386.0,0.018029,112500.0,0.0,0.0,1.0,7.0,3.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
449934,0.6432736579131698,-9090.0,270000.0,13500.0,-1137.0,-990.0,-948.0,-3784.0,0.072508,225000.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
408059,0.439944153979832,-11208.0,177903.0,15349.5,-398.0,-3891.0,-2058.0,-666.0,0.014464,112500.0,0.0,0.0,1.0,10.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
332900,0.5407653067337002,-21820.0,521280.0,22216.5,-3175.0,-4590.0,-1361.0,-11012.0,0.02461,153000.0,1.0,0.0,1.0,9.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153972,0.003977180234084,-14728.0,1051245.0,34042.5,-2714.0,-3948.0,-447.0,-484.0,0.006852,157500.0,1.0,1.0,1.0,10.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244663,0.587544827229703,-18697.0,972441.0,92331.0,-3842.0,-2200.0,0.0,-8398.0,0.025164,247500.0,1.0,0.0,1.0,9.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
